# all power in kw,,,,,,,
# columns with a mix of s20 and w90 are named <pct_of_array_w90>w90,,,,,,,
Datetime,s20,w90,0w90,25w90,50w90,75w90,100w90
2019-01-01 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 7:00,1.86729263,1.40011763,1.86729263,1.51691138,1.63370513,1.51691138,1.40011763
2019-01-01 8:00,37.1141,42.62455,37.1141,41.2469375,39.869325,41.2469375,42.62455
2019-01-01 9:00,72.34635,58.22905,72.34635,61.758375,65.2877,61.758375,58.22905
2019-01-01 10:00,90.56525,43.18705,90.56525,55.0316,66.87615,55.0316,43.18705
2019-01-01 11:00,100.0876,22.3098,100.0876,41.75425,61.1987,41.75425,22.3098
2019-01-01 12:00,101.3025,17.9763,101.3025,38.80785,59.6394,38.80785,17.9763
2019-01-01 13:00,94.05165,44.74755,94.05165,57.073575,69.3996,57.073575,44.74755
2019-01-01 14:00,78.6349,68.364,78.6349,70.931725,73.49945,70.931725,68.364
2019-01-01 15:00,54.17235,76.70955,54.17235,71.07525,65.44095,71.07525,76.70955
2019-01-01 16:00,18.211555,48.9471,18.211555,41.26321375,33.5793275,41.26321375,48.9471
2019-01-01 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-01 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 7:00,6.17327263,5.46252263,6.17327263,5.64021013,5.81789763,5.64021013,5.46252263
2019-01-02 8:00,38.13515,44.7253,38.13515,43.0777625,41.430225,43.0777625,44.7253
2019-01-02 9:00,68.1371,56.07145,68.1371,59.0878625,62.104275,59.0878625,56.07145
2019-01-02 10:00,84.19105,41.70905,84.19105,52.32955,62.95005,52.32955,41.70905
2019-01-02 11:00,90.48675,21.45715,90.48675,38.71455,55.97195,38.71455,21.45715
2019-01-02 12:00,86.8633,16.59765,86.8633,34.1640625,51.730475,34.1640625,16.59765
2019-01-02 13:00,75.90815,39.9325,75.90815,48.9264125,57.920325,48.9264125,39.9325
2019-01-02 14:00,64.0417,57.65545,64.0417,59.2520125,60.848575,59.2520125,57.65545
2019-01-02 15:00,47.51665,64.23755,47.51665,60.057325,55.8771,60.057325,64.23755
2019-01-02 16:00,16.421945,42.45615,16.421945,35.94759875,29.4390475,35.94759875,42.45615
2019-01-02 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-02 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 7:00,6.12142263,5.38167263,6.12142263,5.56661013,5.75154763,5.56661013,5.38167263
2019-01-03 8:00,40.217,47.1168,40.217,45.39185,43.6669,45.39185,47.1168
2019-01-03 9:00,68.3175,56.9677,68.3175,59.80515,62.6426,59.80515,56.9677
2019-01-03 10:00,81.09995,42.0083,81.09995,51.7812125,61.554125,51.7812125,42.0083
2019-01-03 11:00,84.0909,21.3299,84.0909,37.02015,52.7104,37.02015,21.3299
2019-01-03 12:00,82.06515,15.9058,82.06515,32.4456375,48.985475,32.4456375,15.9058
2019-01-03 13:00,76.67675,39.5478,76.67675,48.8300375,58.112275,48.8300375,39.5478
2019-01-03 14:00,67.02435,59.2255,67.02435,61.1752125,63.124925,61.1752125,59.2255
2019-01-03 15:00,48.6704,65.8747,48.6704,61.573625,57.27255,61.573625,65.8747
2019-01-03 16:00,17.207715,44.93995,17.207715,38.00689125,31.0738325,38.00689125,44.93995
2019-01-03 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-03 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 7:00,5.47237263,4.85153763,5.47237263,5.00674638,5.16195513,5.00674638,4.85153763
2019-01-04 8:00,36.3737,43.33525,36.3737,41.5948625,39.854475,41.5948625,43.33525
2019-01-04 9:00,63.649,54.6424,63.649,56.89405,59.1457,56.89405,54.6424
2019-01-04 10:00,79.01215,41.496,79.01215,50.8750375,60.254075,50.8750375,41.496
2019-01-04 11:00,85.21795,21.25825,85.21795,37.248175,53.2381,37.248175,21.25825
2019-01-04 12:00,85.6032,15.8225,85.6032,33.267675,50.71285,33.267675,15.8225
2019-01-04 13:00,81.10455,39.736,81.10455,50.0781375,60.420275,50.0781375,39.736
2019-01-04 14:00,69.83605,60.54755,69.83605,62.869675,65.1918,62.869675,60.54755
2019-01-04 15:00,49.0963,67.362,49.0963,62.795575,58.22915,62.795575,67.362
2019-01-04 16:00,17.35207,45.00905,17.35207,38.094805,31.18056,38.094805,45.00905
2019-01-04 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-04 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 7:00,0.12826163,-0.00815474,0.12826163,0.025949353,0.060053445,0.025949353,-0.00815474
2019-01-05 8:00,3.84474,2.847315,3.84474,3.09667125,3.3460275,3.09667125,2.847315
2019-01-05 9:00,17.5452,13.838215,17.5452,14.76496125,15.6917075,14.76496125,13.838215
2019-01-05 10:00,21.596,15.6926,21.596,17.16845,18.6443,17.16845,15.6926
2019-01-05 11:00,26.40485,16.6875,26.40485,19.1168375,21.546175,19.1168375,16.6875
2019-01-05 12:00,14.0614,10.289085,14.0614,11.23216375,12.1752425,11.23216375,10.289085
2019-01-05 13:00,7.479315,5.80705,7.479315,6.22511625,6.6431825,6.22511625,5.80705
2019-01-05 14:00,7.639885,5.93222,7.639885,6.35913625,6.7860525,6.35913625,5.93222
2019-01-05 15:00,3.33726,2.39261,3.33726,2.6287725,2.864935,2.6287725,2.39261
2019-01-05 16:00,0.34111513,0.11005163,0.34111513,0.167817505,0.22558338,0.167817505,0.11005163
2019-01-05 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-05 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 7:00,0.75778763,0.37527913,0.75778763,0.470906255,0.56653338,0.470906255,0.37527913
2019-01-06 8:00,13.52315,13.81015,13.52315,13.7384,13.66665,13.7384,13.81015
2019-01-06 9:00,43.23545,35.51215,43.23545,37.442975,39.3738,37.442975,35.51215
2019-01-06 10:00,78.9869,41.0281,78.9869,50.5178,60.0075,50.5178,41.0281
2019-01-06 11:00,89.129,22.5113,89.129,39.165725,55.82015,39.165725,22.5113
2019-01-06 12:00,91.7133,17.03325,91.7133,35.7032625,54.373275,35.7032625,17.03325
2019-01-06 13:00,86.7124,40.7842,86.7124,52.26625,63.7483,52.26625,40.7842
2019-01-06 14:00,50.53455,42.0076,50.53455,44.1393375,46.271075,44.1393375,42.0076
2019-01-06 15:00,42.37355,57.4843,42.37355,53.7066125,49.928925,53.7066125,57.4843
2019-01-06 16:00,17.574385,44.69535,17.574385,37.91510875,31.1348675,37.91510875,44.69535
2019-01-06 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-06 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 7:00,0.04109058,-0.00815474,0.04109058,0.00415659,0.01646792,0.00415659,-0.00815474
2019-01-07 8:00,5.353925,4.18598,5.353925,4.47796625,4.7699525,4.47796625,4.18598
2019-01-07 9:00,36.9504,29.4969,36.9504,31.360275,33.22365,31.360275,29.4969
2019-01-07 10:00,38.8856,24.868,38.8856,28.3724,31.8768,28.3724,24.868
2019-01-07 11:00,40.34185,19.5985,40.34185,24.7843375,29.970175,24.7843375,19.5985
2019-01-07 12:00,62.19235,20.8077,62.19235,31.1538625,41.500025,31.1538625,20.8077
2019-01-07 13:00,46.7129,28.2464,46.7129,32.863025,37.47965,32.863025,28.2464
2019-01-07 14:00,59.10115,49.9529,59.10115,52.2399625,54.527025,52.2399625,49.9529
2019-01-07 15:00,14.787335,19.438125,14.787335,18.2754275,17.11273,18.2754275,19.438125
2019-01-07 16:00,15.954815,38.9053,15.954815,33.16767875,27.4300575,33.16767875,38.9053
2019-01-07 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-07 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 7:00,2.41201263,1.96586263,2.41201263,2.07740013,2.18893763,2.07740013,1.96586263
2019-01-08 8:00,26.5735,30.8943,26.5735,29.8141,28.7339,29.8141,30.8943
2019-01-08 9:00,48.5289,41.51,48.5289,43.264725,45.01945,43.264725,41.51
2019-01-08 10:00,63.28655,35.92565,63.28655,42.765875,49.6061,42.765875,35.92565
2019-01-08 11:00,67.6952,22.4694,67.6952,33.77585,45.0823,33.77585,22.4694
2019-01-08 12:00,64.9884,19.60355,64.9884,30.9497625,42.295975,30.9497625,19.60355
2019-01-08 13:00,60.7488,32.88045,60.7488,39.8475375,46.814625,39.8475375,32.88045
2019-01-08 14:00,53.6995,46.20885,53.6995,48.0815125,49.954175,48.0815125,46.20885
2019-01-08 15:00,35.7152,46.82935,35.7152,44.0508125,41.272275,44.0508125,46.82935
2019-01-08 16:00,11.81707,28.1569,11.81707,24.0719425,19.986985,24.0719425,28.1569
2019-01-08 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-08 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 7:00,4.08029263,3.67180763,4.08029263,3.77392888,3.87605013,3.77392888,3.67180763
2019-01-09 8:00,33.74575,41.44715,33.74575,39.5218,37.59645,39.5218,41.44715
2019-01-09 9:00,59.2478,53.3053,59.2478,54.790925,56.27655,54.790925,53.3053
2019-01-09 10:00,73.65585,40.9852,73.65585,49.1528625,57.320525,49.1528625,40.9852
2019-01-09 11:00,79.78535,21.65535,79.78535,36.18785,50.72035,36.18785,21.65535
2019-01-09 12:00,78.76705,15.50215,78.76705,31.318375,47.1346,31.318375,15.50215
2019-01-09 13:00,71.11445,36.51015,71.11445,45.161225,53.8123,45.161225,36.51015
2019-01-09 14:00,68.79095,58.711,68.79095,61.2309875,63.750975,61.2309875,58.711
2019-01-09 15:00,48.90705,65.8645,48.90705,61.6251375,57.385775,61.6251375,65.8645
2019-01-09 16:00,18.392865,46.2134,18.392865,39.25826625,32.3031325,39.25826625,46.2134
2019-01-09 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-09 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 7:00,2.36253263,1.89765263,2.36253263,2.01387263,2.13009263,2.01387263,1.89765263
2019-01-10 8:00,27.2304,32.2418,27.2304,30.98895,29.7361,30.98895,32.2418
2019-01-10 9:00,58.7815,54.19,58.7815,55.337875,56.48575,55.337875,54.19
2019-01-10 10:00,66.8711,41.46185,66.8711,47.8141625,54.166475,47.8141625,41.46185
2019-01-10 11:00,78.89015,22.01425,78.89015,36.233225,50.4522,36.233225,22.01425
2019-01-10 12:00,83.9956,15.62435,83.9956,32.7171625,49.809975,32.7171625,15.62435
2019-01-10 13:00,81.7674,38.6002,81.7674,49.392,60.1838,49.392,38.6002
2019-01-10 14:00,70.2023,59.49655,70.2023,62.1729875,64.849425,62.1729875,59.49655
2019-01-10 15:00,49.5516,66.52075,49.5516,62.2784625,58.036175,62.2784625,66.52075
2019-01-10 16:00,19.07175,47.3067,19.07175,40.2479625,33.189225,40.2479625,47.3067
2019-01-10 17:00,-0.00815474,0.84328763,-0.00815474,0.630427038,0.417566445,0.630427038,0.84328763
2019-01-10 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-10 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 6:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-01-11 7:00,0.30956763,0.10071863,0.30956763,0.15293088,0.20514313,0.15293088,0.10071863
2019-01-11 8:00,9.625395,9.48192,9.625395,9.51778875,9.5536575,9.51778875,9.48192
2019-01-11 9:00,47.32085,40.28225,47.32085,42.0419,43.80155,42.0419,40.28225
2019-01-11 10:00,52.4316,30.9631,52.4316,36.330225,41.69735,36.330225,30.9631
2019-01-11 11:00,58.4309,23.0491,58.4309,31.89455,40.74,31.89455,23.0491
2019-01-11 12:00,76.55425,18.7186,76.55425,33.1775125,47.636425,33.1775125,18.7186
2019-01-11 13:00,65.5655,34.6351,65.5655,42.3677,50.1003,42.3677,34.6351
